,Suburb,Address,Price,Lattitude,Longtitude,Type,Distance,CouncilArea,public_transport.train Name
7248,South Yarra,1/35 Cromwell Rd,1400000,-37.8433,145.0001,h,3.3,Stonnington,Yes
7251,South Yarra,12/2 Gordon Gr,635000,-37.8336,144.9882,u,3.3,Stonnington,Yes
7252,South Yarra,4/30 Murphy St,680500,-37.837,144.9907,u,3.3,Stonnington,Yes
7253,South Yarra,334 Punt Rd,1800000,-37.8418,144.986,h,3.3,Stonnington,Yes
7254,South Yarra,16h Stables La,280000,-37.8423,144.997,u,3.3,Stonnington,Yes
7255,South Yarra,8/27 Kensington Rd,613000,-37.838,145.0011,u,3.3,Stonnington,Yes
7256,South Yarra,4/943 Punt Rd,520000,-37.8323,144.9876,u,3.3,Melbourne,Yes
7257,South Yarra,504/79 River St,827000,-37.8361,144.9966,u,3.3,Stonnington,Yes
7258,South Yarra,702/700 Chapel St,510000,-37.8361,144.9966,u,3.3,Stonnington,Yes
7259,South Yarra,6 Cliff St,1200000,-37.8436,144.9925,h,3.3,Stonnington,Yes
7261,South Yarra,13/4 Gordon Gr,480000,-37.8337,144.9886,u,3.3,Stonnington,Yes
7262,South Yarra,1/271 Williams Rd,660000,-37.8414,145.0043,u,3.3,Stonnington,Yes
7263,South Yarra,6/16 Cromwell Rd,470000,-37.845,145.0001,u,3.3,Stonnington,Yes
7264,South Yarra,11/274 Domain Rd,621500,-37.835,144.9905,u,3.3,Stonnington,Yes
7266,South Yarra,7 Motherwell St,2667000,-37.8454,144.9989,h,3.3,Stonnington,Yes
7267,South Yarra,68 Oban St,2200000,-37.8425,145.0031,h,3.3,Stonnington,Yes
7268,South Yarra,366 Toorak Rd,1700000,-37.8404,145.0022,h,3.3,Stonnington,Yes
7269,South Yarra,2a Alexandra St,1056800,-37.8406,144.9864,h,3.3,Stonnington,Yes
7271,South Yarra,40 Fawkner St,2400000,-37.8422,144.9884,h,3.3,Stonnington,Yes
7272,South Yarra,3/4 Gordon Gr,410000,-37.8337,144.9886,u,3.3,Stonnington,Yes
7273,South Yarra,9/501 Punt Rd,260800,-37.8437,144.9852,u,3.3,Melbourne,Yes
7274,South Yarra,33 Tyrone St,1200000,-37.8446,144.9879,h,3.3,Stonnington,Yes
7275,South Yarra,36 Tyrone St,1540000,-37.8448,144.9882,h,3.3,Stonnington,Yes
7277,South Yarra,9/210 Domain Rd,826000,-37.8342,144.9842,u,3.3,Melbourne,Yes
7278,South Yarra,2/28 Tivoli Pl,910000,-37.8357,144.9859,u,3.3,Melbourne,Yes
7279,South Yarra,2/28 Walsh St,1715000,-37.8374,144.9852,t,3.3,Melbourne,Yes
7280,South Yarra,12 Witchwood Cl,1700000,-37.8334,144.9867,h,3.3,Melbourne,Yes
7281,South Yarra,8/3 Barnsbury Rd,505000,-37.8453,145.0012,u,3.3,Stonnington,Yes
7283,South Yarra,303/3 Clara St,330000,-37.8421,144.9978,u,3.3,Stonnington,Yes
7284,South Yarra,11/56 Darling St,687000,-37.8352,144.9922,u,3.3,Stonnington,Yes
7286,Southbank,41/106 Southbank Bvd,720000,-37.8235,144.9655,u,1.2,Melbourne,Yes
7287,Southbank,716/22 Dorcas St,385500,-37.8301,144.9697,u,1.2,Melbourne,Yes
7289,Southbank,9/81 Dodds St,868000,-37.8267,144.9687,u,1.2,Melbourne,Yes
7290,Southbank,4/55 Kavanagh St,590000,-37.8235,144.9655,u,1.2,Melbourne,Yes
7291,Southbank,293/88 Kavanagh St,530000,-37.8246,144.9632,u,1.2,Melbourne,Yes
7292,Southbank,92/99 Whiteman St,650000,-37.8273,144.9556,u,1.2,Melbourne,Yes
7293,Southbank,6/77 Dodds St,990000,-37.8267,144.9687,u,1.2,Melbourne,Yes
7294,Southbank,2/95 Dodds St,623000,-37.828,144.9683,u,1.2,Melbourne,Yes
7295,Southbank,1605/14 Kavanagh St,592500,-37.8227,144.9664,u,1.2,Melbourne,Yes
7296,Southbank,208/102 Wells St,600000,-37.828,144.9683,u,1.2,Melbourne,Yes
7297,Southbank,1712/39 Coventry St,485000,-37.8295,144.9692,u,1.2,Melbourne,Yes
7298,Southbank,308/18 Kavanagh St,455000,-37.8228,144.9661,u,1.2,Melbourne,Yes
7299,Southbank,1509/152 Sturt St,569000,-37.8255,144.9665,u,1.2,Melbourne,Yes
7300,Southbank,80 Coventry St,1220000,-37.8288,144.9679,h,1.2,Melbourne,Yes
7301,Southbank,6/85 Dodds St,1250000,-37.8267,144.9687,u,1.2,Melbourne,Yes
7302,Southbank,909/118 Kavanagh St,430000,-37.8256,144.9622,u,1.2,Melbourne,Yes
7304,Southbank,406/152 Sturt St,480000,-37.8255,144.9665,u,1.2,Melbourne,Yes
7305,Southbank,125/173 City Rd,425000,-37.8245,144.9622,u,1.2,Melbourne,Yes
7306,Southbank,114 Gladstone St,815000,-37.8297,144.9499,h,1.2,Melbourne,Yes
7307,Southbank,7/100 Wells St,740000,-37.828,144.9683,u,1.2,Port Phillip,Yes
7308,Southbank,808/8 Kavanagh St,580000,-37.8226,144.9667,u,1.2,Melbourne,Yes
7310,Southbank,85 Montague St,700000,-37.8299,144.9496,h,1.2,Melbourne,Yes
7311,Southbank,2/66 Coventry St,660000,-37.8288,144.9679,u,1.2,Melbourne,Yes
7312,Southbank,601/65 Coventry St,622500,-37.8299,144.9679,u,1.2,Melbourne,Yes
7313,Southbank,2005/39 Coventry St,690000,-37.8295,144.9692,u,1.2,Melbourne,Yes
7314,Southbank,3303/9 Power St,800000,-37.8229,144.9612,u,1.2,Melbourne,Yes
7315,Southbank,73/1 Riverside Qy,540000,-37.822,144.9637,u,1.2,Melbourne,Yes
7316,Southbank,75/285 City Rd,370000,-37.8274,144.9587,u,1.2,Melbourne,Yes
7317,Southbank,61/88 Wells St,720000,-37.8273,144.9685,u,1.2,Melbourne,Yes
8102,Toorak,1/3 Glover Ct,1435000,-37.8328,145.0065,h,4.6,Stonnington,Yes
8103,Toorak,10 Myoora Rd,5500000,-37.8431,145.021,h,4.6,Stonnington,Yes
8104,Toorak,16/3 Tahara Rd,546000,-37.8384,145.0178,u,4.6,Stonnington,Yes
8105,Toorak,232 Williams Rd,1635000,-37.8435,145.0043,h,4.6,Stonnington,Yes
8106,Toorak,2/635 Malvern Rd,876000,-37.8486,145.008,u,4.6,Stonnington,Yes
8107,Toorak,7/765 Malvern Rd,620000,-37.8498,145.0173,u,4.6,Stonnington,Yes
8108,Toorak,684 Orrong Rd,5500000,-37.8447,145.0134,h,4.6,Stonnington,Yes
8109,Toorak,13 Ruabon Rd,1300000,-37.8475,145.0086,h,4.6,Stonnington,Yes
8110,Toorak,16 Tashinny Rd,1689000,-37.8448,145.0055,h,4.6,Stonnington,Yes
8111,Toorak,34/530 Toorak Rd,517500,-37.8424,145.0184,u,4.6,Stonnington,Yes
8112,Toorak,4/568 Toorak Rd,1100000,-37.8429,145.0227,u,4.6,Stonnington,Yes
8115,Toorak,2/29 May Rd,430000,-37.8473,145.0053,u,4.6,Stonnington,Yes
8116,Toorak,7/3 Tahara Rd,701500,-37.8384,145.0178,u,4.6,Stonnington,Yes
8117,Toorak,4/8 Bruce St,925000,-37.8371,145.0066,u,4.6,Stonnington,Yes
8118,Toorak,10/1 Ruabon Rd,450000,-37.8474,145.0078,u,4.6,Stonnington,Yes
8120,Toorak,1/21 Bruce St,349000,-37.8369,145.0077,u,4.6,Stonnington,Yes
8121,Toorak,1/53 Grange Rd,838000,-37.8366,145.0114,u,4.6,Stonnington,Yes
8122,Toorak,27/789 Malvern Rd,380000,-37.8501,145.0199,u,4.6,Stonnington,Yes
8124,Toorak,8/2 Douglas St,462800,-37.8392,145.008,u,4.6,Stonnington,Yes
8125,Toorak,2/703 Orrong Rd,1450000,-37.8414,145.0137,u,4.6,Stonnington,Yes
8126,Toorak,5 Berenice Tce,4000000,-37.8338,145.0086,h,4.6,Stonnington,Yes
8127,Toorak,1 Grosvenor Ct,1635000,-37.8438,145.0303,u,4.6,Stonnington,Yes
8129,Toorak,5/755 Malvern Rd,2400000,-37.8492,145.0163,t,4.6,Stonnington,Yes
8130,Toorak,11/789 Malvern Rd,345000,-37.8501,145.0199,u,4.6,Stonnington,Yes
8132,Toorak,7a Woorigoleen Rd,2650000,-37.8428,145.0171,t,4.6,Stonnington,Yes
8134,Toorak,4 Matthews Ct,2820000,-37.8332,145.0117,h,4.6,Stonnington,Yes
8135,Toorak,4/264 Williams Rd,810000,-37.842,145.0046,u,4.6,Stonnington,Yes
8137,Toorak,296A Williams Rd,2840000,-37.838,145.0054,h,4.6,Stonnington,Yes
8138,Toorak,11 Church St,2700000,-37.8503,145.0292,t,4.6,Stonnington,Yes
8139,Toorak,19/36 Grange Rd,515501,-37.8373,145.0116,u,4.6,Stonnington,Yes
8140,Toorak,2/76 Mathoura Rd,611000,-37.8428,145.0081,u,4.6,Stonnington,Yes
8141,Toorak,1 Ross St,4000000,-37.8439,145.0093,h,4.6,Stonnington,Yes
8142,Toorak,8/5 Gordon St,405000,-37.844,145.005,u,4.6,Stonnington,Yes
8143,Toorak,17 Albany Rd,6250000,-37.8486,145.0244,h,4.6,Stonnington,Yes
8144,Toorak,23 Canberra Rd,4500000,-37.8349,145.01,h,4.6,Stonnington,Yes
8145,Toorak,28 Church St,2025000,-37.8507,145.0298,h,4.6,Stonnington,Yes
8146,Toorak,7/36 Grange Rd,541000,-37.8373,145.0116,u,4.6,Stonnington,Yes
8147,Toorak,4/83 Grange Rd,1550000,-37.8343,145.0112,t,4.6,Stonnington,Yes
8148,Toorak,3/1085 Malvern Rd,2205000,-37.8512,145.0282,u,4.6,Stonnington,Yes
8149,Toorak,18/703 Orrong Rd,1100000,-37.8414,145.0137,u,4.6,Stonnington,Yes
8150,Toorak,12/1 Ruabon Rd,490000,-37.8474,145.0078,u,4.6,Stonnington,Yes
8151,Toorak,719a Malvern Rd,1300000,-37.8493,145.0134,h,4.6,Stonnington,Yes
8152,Toorak,5 Kyeamba Gr,2050000,-37.8425,145.0252,t,4.6,Stonnington,Yes
8153,Toorak,3 Mell St,2170000,-37.8474,145.0063,h,4.6,Stonnington,Yes
8155,Toorak,11/38 Grange Rd,950000,-37.8371,145.012,u,4.6,Stonnington,Yes
8156,Toorak,22/530 Toorak Rd,531000,-37.8424,145.0184,u,4.6,Stonnington,Yes
8159,Toorak,3/765 Malvern Rd,575000,-37.8498,145.0173,u,4.6,Stonnington,Yes
8160,Toorak,17/34 Mathoura Rd,366000,-37.8464,145.0074,u,4.6,Stonnington,Yes
8161,Toorak,28 Warra St,2620000,-37.8398,145.0305,h,4.6,Stonnington,Yes
8162,Toorak,13 Bruce St,1900000,-37.8369,145.0072,h,4.6,Stonnington,Yes
8163,Toorak,2/19 Bruce St,1210000,-37.8367,145.0076,t,4.6,Stonnington,Yes
8165,Toorak,4 Nola Ct,4000000,-37.8485,145.0169,h,4.6,Stonnington,Yes
8167,Toorak,8/17 Myoora Rd,540000,-37.8432,145.0206,u,4.6,Stonnington,Yes
8169,Toorak,1/183 Kooyong Rd,857000,-37.8458,145.0221,u,4.6,Stonnington,Yes
8171,Toorak,6 Leighton Ct,4200000,-37.8448,145.0123,h,4.6,Stonnington,Yes
8173,Toorak,1A Boandyne Ct,3260000,-37.8361,145.023,h,4.6,Stonnington,Yes
8174,Toorak,12 Mell St,1900000,-37.847,145.0064,h,4.6,Stonnington,Yes
8175,Toorak,9/28 Power St,690000,-37.8416,145.0313,u,4.6,Stonnington,Yes
8176,Toorak,20 Sargood St,2100000,-37.8464,145.0142,t,4.6,Stonnington,Yes
8178,Toorak,16/36 Grange Rd,460000,-37.8373,145.0116,u,4.6,Stonnington,Yes
8180,Toorak,15/703 Orrong Rd,1400000,-37.8414,145.0137,u,4.6,Stonnington,Yes
8181,Toorak,23/530 Toorak Rd,511000,-37.8424,145.0184,u,4.6,Stonnington,Yes
8182,Toorak,1/558 Toorak Rd,645000,-37.8428,145.0216,u,4.6,Stonnington,Yes
8184,Toorak,10/264 Williams Rd,910000,-37.842,145.0046,t,4.6,Stonnington,Yes
8185,Toorak,28 Bruce St,2250000,-37.8375,145.0092,h,4.6,Stonnington,Yes
8187,Toorak,10/530 Toorak Rd,525000,-37.8424,145.0184,u,4.6,Stonnington,Yes
8188,Toorak,16 Cole Ct,3270000,-37.8445,145.0182,h,4.6,Stonnington,Yes
8189,Toorak,6/183 Kooyong Rd,866000,-37.8458,145.0221,u,4.6,Stonnington,Yes
8190,Toorak,3 Ruabon Rd,1170000,-37.8475,145.008,h,4.6,Stonnington,Yes
8192,Toorak,3/625 Toorak Rd,920000,-37.8427,145.0242,u,4.6,Stonnington,Yes
8262,West Melbourne,44 Anderson St,1010000,-37.8048,144.9424,t,1.9,Melbourne,Yes
8263,West Melbourne,1004/58 Jeffcott St,650000,-37.8117,144.9518,u,1.9,Melbourne,Yes
8264,West Melbourne,115 Abbotsford St,1260000,-37.805,144.9448,h,1.9,Melbourne,Yes
8265,West Melbourne,10/18 Ireland St,460000,-37.8076,144.9456,u,1.9,Melbourne,Yes
8266,West Melbourne,96 Roden St,2370000,-37.8073,144.9481,h,1.9,Melbourne,Yes
8267,West Melbourne,8/115 Stanley St,800000,-37.8094,144.9479,t,1.9,Melbourne,Yes
8268,West Melbourne,9/24 Ireland St,550000,-37.8076,144.9456,u,1.9,Melbourne,Yes
8269,West Melbourne,108/33 Jeffcott St,660000,-37.8118,144.9526,u,1.9,Melbourne,Yes
8271,West Melbourne,2/212 Roden St,1055000,-37.8094,144.9452,t,1.9,Melbourne,Yes
8273,West Melbourne,9/561 Spencer St,995000,-37.8076,144.9474,u,1.9,Melbourne,Yes
8274,West Melbourne,6/40 Batman St,1130000,-37.8102,144.9515,t,1.9,Melbourne,Yes
8275,West Melbourne,209/5 Stawell St,443000,-37.806,144.942,u,1.9,Melbourne,Yes
8276,West Melbourne,7/88 Ireland St,1120000,-37.8067,144.9435,t,1.9,Melbourne,Yes
8278,West Melbourne,11/24 Ireland St,482000,-37.8076,144.9456,u,1.9,Melbourne,Yes
8279,West Melbourne,5/467 King St,620000,-37.8091,144.952,u,1.9,Melbourne,Yes
8280,West Melbourne,44 Miller St,2100000,-37.8056,144.9463,h,1.9,Melbourne,Yes
8281,West Melbourne,19/33 Jeffcott St,601000,-37.8118,144.9526,u,1.9,Melbourne,Yes
8596,Brunswick East,10 Harrison St,1310000,-37.7638,144.9804,h,4.5,Moreland,Yes
8597,Brunswick East,1 Nunan St,856000,-37.7601,144.9805,h,4.5,Moreland,Yes
8599,Brunswick East,2/175 Blyth St,580000,-37.7668,144.9765,h,4.5,Moreland,Yes
8600,Brunswick East,1610/182 Edward St,675000,-37.7753,144.9725,u,4.5,Moreland,Yes
8601,Brunswick East,87 Hickford St,1350000,-37.7663,144.9795,h,4.5,Moreland,Yes
8602,Brunswick East,6 Kingfisher Gdns,940000,-37.7643,144.9808,t,4.5,Moreland,Yes
8603,Brunswick East,256 Stewart St,930000,-37.7658,144.9823,h,4.5,Moreland,Yes
8604,Brunswick East,215 Weston St,1495000,-37.7762,144.9755,h,4.5,Moreland,Yes
8605,Brunswick East,55 King St,1550000,-37.7735,144.9833,h,4.5,Moreland,Yes
8606,Brunswick East,94 Barkly St,1815000,-37.7776,144.9727,h,4.5,Moreland,Yes
8608,Brunswick East,9 John St,1625000,-37.7749,144.9762,h,4.5,Moreland,Yes
8609,Brunswick East,21 Roberts St,899000,-37.7667,144.9821,t,4.5,Moreland,Yes
8611,Brunswick East,201/218 Lygon St,435000,-37.7717,144.9719,u,4.5,Moreland,Yes
8612,Brunswick East,8/389 Lygon St,570000,-37.7656,144.9726,u,4.5,Moreland,Yes
8613,Brunswick East,98 Barkly St,1900000,-37.7776,144.9726,h,4.5,Moreland,Yes
8614,Brunswick East,178 Weston St,1080000,-37.7765,144.9751,h,4.5,Moreland,Yes
8615,Brunswick East,123 Barkly St,1280000,-37.7772,144.9723,h,4.5,Moreland,Yes
8616,Brunswick East,4/37 Brunswick Rd,656000,-37.7786,144.9753,u,4.5,Moreland,Yes
8617,Brunswick East,308/69 Lygon St,570000,-37.7769,144.9706,u,4.5,Moreland,Yes
8618,Brunswick East,18 Lowan St,1290000,-37.7724,144.9829,h,4.5,Moreland,Yes
8619,Brunswick East,202b Edward St,1170000,-37.7755,144.9744,h,4.5,Moreland,Yes
8620,Brunswick East,221/408 Lygon St,370000,-37.765,144.9731,u,4.5,Moreland,Yes
8621,Brunswick East,2/146 Blyth St,510000,-37.7671,144.9746,u,4.5,Moreland,Yes
8622,Brunswick East,89a Hickford St,1574000,-37.7664,144.9797,h,4.5,Moreland,Yes
8623,Brunswick East,3/37 Brunswick Rd,665000,-37.7786,144.9753,u,4.5,Moreland,Yes
8624,Brunswick East,6212/172 Edward St,590000,-37.7753,144.9725,u,4.5,Moreland,Yes
8625,Brunswick East,10 Jarvie St,1024000,-37.7721,144.9724,h,4.5,Moreland,Yes
8627,Brunswick East,189 Glenlyon Rd,1125000,-37.7727,144.9736,h,4.5,Moreland,Yes
8630,Brunswick East,7/72 Victoria St,390000,-37.7689,144.978,u,4.5,Moreland,Yes
8631,Brunswick East,2 Barkly St,800000,-37.7788,144.9776,t,4.5,Moreland,Yes
8632,Brunswick East,41 Barkly St,1679000,-37.7776,144.9751,h,4.5,Moreland,Yes
8633,Brunswick East,2/33 Linden St,1050000,-37.7739,144.975,t,4.5,Moreland,Yes
8635,Brunswick East,15 Ethel St,957000,-37.7722,144.9751,h,4.5,Moreland,Yes
8636,Brunswick East,160 Glenlyon Rd,825000,-37.7729,144.9724,h,4.5,Moreland,Yes
8639,Brunswick East,14 Hutchinson St,998000,-37.7723,144.9761,h,4.5,Moreland,Yes
8640,Brunswick East,1/10 Linden St,1010000,-37.774,144.9731,t,4.5,Moreland,Yes
8642,Brunswick East,5 John St,910000,-37.7759,144.976,h,4.5,Moreland,Yes
8644,Brunswick East,156 Glenlyon Rd,1050000,-37.7729,144.9722,h,4.5,Moreland,Yes
8646,Brunswick East,310/330 Lygon St,445000,-37.7685,144.9724,u,4.5,Moreland,Yes
8647,Brunswick East,54 Victoria St,970000,-37.7689,144.9788,h,4.5,Moreland,Yes
8648,Brunswick East,192 Blyth St,1600000,-37.7673,144.9782,h,4.5,Moreland,Yes
8649,Brunswick East,120 Victoria St,1325000,-37.7684,144.9739,h,4.5,Moreland,Yes
8650,Brunswick East,106/360 Lygon St,480000,-37.7679,144.9725,u,4.5,Moreland,Yes
8651,Brunswick East,18/408 Lygon St,400000,-37.765,144.9731,u,4.5,Moreland,Yes
8652,Brunswick East,28/29 Nunan St,570000,-37.7603,144.9795,u,4.5,Moreland,Yes
8653,Brunswick East,3/14 Oconnor St,771000,-37.7736,144.9725,t,4.5,Moreland,Yes
8655,Brunswick East,22 Lord St,1335000,-37.7713,144.9744,h,4.5,Moreland,Yes
8656,Brunswick East,7/162 Lygon St,420000,-37.7732,144.9716,u,4.5,Moreland,Yes
8657,Brunswick East,3/10 Rathdowne St,805000,-37.7789,144.9739,t,4.5,Moreland,Yes
8658,Brunswick East,217 Stewart St,892000,-37.7655,144.9816,t,4.5,Moreland,Yes
8659,Burnley,60 Gibdon St,1005000,-37.8301,145.0103,h,3.5,Yarra,Yes
8660,Burnley,12 Loyola Gr,1231010,-37.8285,145.0125,h,3.5,Yarra,Yes
8661,Burnley,92 Madden Gr,881000,-37.8283,145.012,h,3.5,Yarra,Yes
8662,Burnley,148 Stawell St,1202500,-37.8287,145.0089,h,3.5,Yarra,Yes
8663,Burnley,154 Stawell St,1435000,-37.8289,145.0089,h,3.5,Yarra,Yes
8670,Carlton,46/121 Rathdowne St,735000,-37.8042,144.9691,u,1.8,Melbourne,Yes
8671,Carlton,22 Faraday St,1460000,-37.7992,144.9738,h,1.8,Melbourne,Yes
8672,Carlton,8/31 Bouverie St,860000,-37.8052,144.9604,u,1.8,Melbourne,Yes
8673,Carlton,40 Carlton St,1662000,-37.8009,144.9729,h,1.8,Melbourne,Yes
8674,Carlton,254 Faraday St,1590000,-37.7983,144.9655,h,1.8,Melbourne,Yes
8675,Carlton,111/101 Grattan St,610250,-37.8009,144.9662,u,1.8,Melbourne,Yes
8676,Carlton,83 Princes St,720000,-37.793,144.9728,h,1.8,Melbourne,Yes
8677,Carlton,83 Cardigan St,840000,-37.8049,144.9644,h,1.8,Melbourne,Yes
8678,Carlton,704/668 Swanston St,795000,-37.8009,144.9642,u,1.8,Melbourne,Yes
8679,Carlton,8/220 Elgin St,705000,-37.7969,144.9669,u,1.8,Melbourne,Yes
8680,Carlton,268 Faraday St,435000,-37.7982,144.9651,u,1.8,Melbourne,Yes
8683,Carlton,176 Cardigan St,1630100,-37.801,144.9656,h,1.8,Melbourne,Yes
8684,Carlton,102/479 Cardigan St,480000,-37.7939,144.9663,u,1.8,Melbourne,Yes
8685,Carlton,136 Faraday St,1600000,-37.7988,144.97,h,1.8,Melbourne,Yes
8686,Carlton,403/20 Reeves St,500000,-37.7929,144.9705,u,1.8,Melbourne,Yes
8687,Carlton,18 Pitt St,920000,-37.7957,144.9725,h,1.8,Melbourne,Yes
8688,Carlton,99 Neill St,1600000,-37.7945,144.9718,h,1.8,Melbourne,Yes
8689,Carlton,100 Faraday St,1010000,-37.7989,144.9713,h,1.8,Melbourne,Yes
8690,Carlton,14/52 Leicester St,875000,-37.8052,144.9604,u,1.8,Melbourne,Yes
8691,Carlton,34 Barkly St,1170000,-37.7984,144.9738,h,1.8,Melbourne,Yes
8692,Carlton,436 Lygon St,1260000,-37.7965,144.9679,h,1.8,Melbourne,Yes
8693,Carlton,205/37 Palmerston St,600000,-37.7969,144.9742,u,1.8,Melbourne,Yes
8694,Carlton,309/20 Reeves St,310000,-37.7929,144.9705,u,1.8,Melbourne,Yes
8695,Carlton,99 Neill St,1550000,-37.7945,144.9718,h,1.8,Melbourne,Yes
8696,Carlton,32 Dorrit St,2033000,-37.7998,144.9665,h,1.8,Melbourne,Yes
8697,Carlton,2/105 Neill St,1110000,-37.7946,144.9716,u,1.8,Melbourne,Yes
8698,Carlton,21 Grattan St,2705000,-37.8012,144.9689,h,1.8,Melbourne,Yes
8699,Carlton,130 Rathdowne St,1616000,-37.7966,144.9709,h,1.8,Melbourne,Yes
8700,Carlton,13/25 Barkly St,585000,-37.7985,144.9745,u,1.8,Melbourne,Yes
8701,Carlton,73 Palmerston St,1162000,-37.7967,144.9724,h,1.8,Melbourne,Yes
8702,Carlton,30/188 Faraday St,589000,-37.7986,144.9682,u,1.8,Melbourne,Yes
8703,Carlton,425 Cardigan St,2345000,-37.7962,144.9659,h,1.8,Melbourne,Yes
8704,Carlton,27 Faraday St,1117000,-37.7996,144.9737,h,1.8,Melbourne,Yes
8706,Carlton,12/209 Cardigan St,600000,-37.8018,144.965,u,1.8,Melbourne,Yes
8707,Carlton,24 Pitt St,957000,-37.7957,144.9724,h,1.8,Melbourne,Yes
8708,East Melbourne,110 Vale St,4525000,-37.8181,144.9879,h,1.5,Melbourne,Yes
8709,East Melbourne,124 Powlett St,3520000,-37.8127,144.9861,h,1.5,Melbourne,Yes
8710,East Melbourne,37/22 Agnes St,740000,-37.8177,144.9801,u,1.5,Melbourne,Yes
8711,East Melbourne,6/45 Gipps St,1015000,-37.8136,144.9892,u,1.5,Melbourne,Yes
8712,East Melbourne,706/30 St Andrews Pl,1400000,-37.8118,144.9762,u,1.5,Melbourne,Yes
8714,East Melbourne,203/140 Gipps St,1935000,-37.8127,144.9847,u,1.5,Melbourne,Yes
8715,East Melbourne,496 Victoria Pde,1475000,-37.8099,144.9879,h,1.5,Melbourne,Yes
8717,East Melbourne,1/187 George St,700000,-37.8153,144.9842,u,1.5,Melbourne,Yes
8719,East Melbourne,6/108 George St,565000,-37.8153,144.9868,u,1.5,Melbourne,Yes
8720,East Melbourne,2/35 Powlett St,900000,-37.8154,144.9851,u,1.5,Melbourne,Yes
8721,East Melbourne,11/201 Wellington Pde S,630000,-37.8168,144.9787,u,1.5,Melbourne,Yes
8722,East Melbourne,7/45 Gipps St,750000,-37.8136,144.9892,u,1.5,Melbourne,Yes
8723,East Melbourne,9/35 Powlett St,872000,-37.8154,144.9851,u,1.5,Melbourne,Yes
8724,East Melbourne,38/22 Agnes St,765000,-37.8177,144.9801,u,1.5,Melbourne,Yes
9323,Cremorne,72 Cubitt St,1000000,-37.8281,144.9923,h,2.5,Yarra,Yes
9324,Cremorne,5 Gough Pl,725000,-37.8285,144.9888,h,2.5,Yarra,Yes
9325,Cremorne,301/163 Cremorne St,425000,-37.8301,144.9904,u,2.5,Yarra,Yes
9326,Cremorne,443 Punt Rd,1280000,-37.8278,144.9885,h,2.5,Yarra,Yes
9327,Cremorne,34 Green St,1000000,-37.8274,144.9947,h,2.5,Yarra,Yes
9328,Cremorne,7/18 Kelso St,546000,-37.8282,144.9897,u,2.5,Yarra,Yes
9329,Cremorne,443 Punt Rd,1475000,-37.8278,144.9885,h,2.5,Yarra,Yes
9330,Cremorne,183 Cubitt St,895000,-37.832,144.992,h,2.5,Yarra,Yes
9331,Cremorne,204/8 Balmain St,405000,-37.8299,144.9907,u,2.5,Yarra,Yes
9332,Cremorne,18 Chapel St,1015000,-37.8274,144.9967,h,2.5,Yarra,Yes
9333,Cremorne,14 Dover St,930000,-37.8258,144.992,h,2.5,Yarra,Yes
9334,Cremorne,313/163 Cremorne St,415000,-37.8301,144.9904,u,2.5,Yarra,Yes
9335,Cremorne,56 Wellington St,1900000,-37.8266,144.9894,h,2.5,Yarra,Yes
9336,Cremorne,607/140 Swan St,662500,-37.8255,144.9948,u,2.5,Yarra,Yes
9337,Cremorne,84 Chestnut St,831000,-37.8291,144.9952,h,2.5,Yarra,Yes
9338,Cremorne,54 Balmain St,1110000,-37.8301,144.9927,h,2.5,Yarra,Yes
9339,Cremorne,308/163 Cremorne St,565000,-37.8301,144.9904,u,2.5,Yarra,Yes
9340,Cremorne,175 Dover St,1010000,-37.8311,144.9914,t,2.5,Yarra,Yes
9341,Cremorne,66 Green St,1300000,-37.8283,144.9946,h,2.5,Yarra,Yes
9342,Cremorne,12 Melrose St,1300000,-37.8288,144.9891,h,2.5,Yarra,Yes
9344,Docklands,2305/241 Harbour Esp,360000,-37.8133,144.9433,u,1.9,Melbourne,Yes
9345,Docklands,202/440 Docklands Dr,1370000,-37.8141,144.9387,t,1.9,Melbourne,Yes
9346,Docklands,1508/50 Lorimer St,800000,-37.8249,144.9476,u,1.9,Melbourne,Yes
9419,Princes Hill,76 Arnold St,1700000,-37.7832,144.9655,h,3.7,Yarra,Yes
9420,Princes Hill,77 McIlwraith St,1908000,-37.7833,144.9681,h,3.7,Yarra,Yes
9427,Albert Park,4 Ashworth St,1700000,-37.8473,144.9495,h,3.3,Port Phillip,Not found
9428,Albert Park,13/123 Beaconsfield Pde,1100000,-37.8487,144.9511,u,3.3,Port Phillip,Not found
9429,Albert Park,102 Graham St,2155000,-37.8453,144.949,h,3.3,Port Phillip,Not found
9430,Albert Park,374 Montague St,2115000,-37.8426,144.9563,h,3.3,Port Phillip,Not found
9431,Albert Park,75 Richardson St,2810000,-37.8441,144.9522,h,3.3,Port Phillip,Not found
9432,Albert Park,21 Finlay St,2130000,-37.8436,144.9558,h,3.3,Port Phillip,Not found
9433,Albert Park,28 Hambleton St,2950000,-37.8459,144.9574,h,3.3,Port Phillip,Not found
9434,Albert Park,91 Page St,2150000,-37.8473,144.955,h,3.3,Port Phillip,Not found
9435,Albert Park,6 Gray La,2035000,-37.8435,144.9538,h,3.3,Port Phillip,Not found
9436,Albert Park,2A Mills St,1500000,-37.8441,144.9598,t,3.3,Port Phillip,Not found
9437,Albert Park,46 Withers St,1190000,-37.8445,144.9489,h,3.3,Port Phillip,Not found
9670,Brunswick East,164 Blyth St,1310000,-37.7671,144.9762,h,4.5,Moreland,Yes
