,Suburb,Address,Price,Lattitude,Longtitude,Type,Distance,CouncilArea,public_transport.train Name,commercial.shopping_mall Name,healthcare Name,tourism.attraction Name,leisure.park.nature_reserve Name
214,Bentleigh,43 Wavell St,1560000,-37.9149,145.0469,h,13.0,Glen Eira,Yes,Not found,Yes,Not found,Not found
215,Bentleigh,4 Daley St,1370000,-37.9256,145.0374,h,13.0,Glen Eira,Yes,Not found,Yes,Not found,Not found
216,Bentleigh,145a Jasper Rd,1100000,-37.921,145.0411,h,13.0,Glen Eira,Yes,Not found,Yes,Not found,Not found
217,Bentleigh,15 Wilson St,1385000,-37.9152,145.0244,h,13.0,Glen Eira,Yes,Not found,Yes,Not found,Not found
218,Bentleigh,64 Tucker Rd,1095000,-37.9286,145.0495,h,13.0,Glen Eira,Yes,Not found,Yes,Yes,Not found
219,Bentleigh,19 Godfrey St,1600000,-37.9168,145.04,h,13.0,Glen Eira,Yes,Not found,Yes,Not found,Not found
220,Bentleigh,5 Luckins Rd,1165000,-37.9315,145.0445,h,13.0,Glen Eira,Yes,Not found,Yes,Yes,Not found
221,Bentleigh,147 Tucker Rd,1355000,-37.9215,145.0505,h,13.0,Glen Eira,Yes,Not found,Yes,Not found,Not found
222,Bentleigh,13 Wood St,1910000,-37.9224,145.0462,h,13.0,Glen Eira,Yes,Not found,Yes,Not found,Not found
223,Bentleigh,25 Mitchell St,1448000,-37.9246,145.0383,h,13.0,Glen Eira,Yes,Not found,Yes,Not found,Not found
224,Bentleigh,2 Marquis Rd,895000,-37.9307,145.0444,h,13.0,Glen Eira,Yes,Not found,Yes,Yes,Not found
225,Bentleigh,3 Somers St,1041000,-37.9148,145.0243,h,13.0,Glen Eira,Yes,Not found,Yes,Not found,Not found
226,Bentleigh,81 Fromer St,1430000,-37.9289,145.0481,h,13.0,Glen Eira,Yes,Not found,Yes,Yes,Not found
227,Bentleigh,13 Horsley St,910000,-37.9178,145.0413,h,13.0,Glen Eira,Yes,Not found,Yes,Not found,Not found
228,Bentleigh,11 Wilson St,2520000,-37.9155,145.0243,h,13.0,Glen Eira,Yes,Not found,Yes,Not found,Not found
229,Bentleigh,68 Mortimore St,1350000,-37.9282,145.047,h,13.0,Glen Eira,Yes,Not found,Yes,Yes,Not found
230,Bentleigh,21 Charlton St,1280000,-37.9217,145.0315,h,13.0,Glen Eira,Yes,Not found,Yes,Not found,Not found
231,Bentleigh,43 Godfrey St,1900000,-37.9144,145.0401,h,13.0,Glen Eira,Yes,Not found,Yes,Not found,Not found
232,Bentleigh,7 Whitmuir Rd,1230000,-37.9161,145.0284,h,13.0,Glen Eira,Yes,Not found,Yes,Not found,Not found
233,Bentleigh,20 Wright St,1150000,-37.9155,145.0301,h,13.0,Glen Eira,Yes,Not found,Yes,Not found,Not found
234,Bentleigh,48 Vickery St,1650000,-37.9139,145.0395,h,13.0,Glen Eira,Yes,Not found,Yes,Not found,Not found
235,Bentleigh,99 Patterson Rd,1380000,-37.9263,145.0422,h,13.0,Glen Eira,Yes,Not found,Yes,Not found,Not found
236,Bentleigh,17 Smith St,1900000,-37.9181,145.044,h,13.0,Glen Eira,Yes,Not found,Yes,Not found,Not found
237,Bentleigh,21 Bruce St,1535000,-37.9148,145.0404,h,13.0,Glen Eira,Yes,Not found,Yes,Not found,Not found
238,Bentleigh,72 Daley St,1281000,-37.9206,145.0383,h,13.0,Glen Eira,Yes,Not found,Yes,Not found,Not found
239,Bentleigh,22 Hutchinson St,1385000,-37.9241,145.048,h,13.0,Glen Eira,Yes,Not found,Yes,Not found,Not found
240,Bentleigh,11 Wilson St,2620000,-37.9155,145.0243,h,13.0,Glen Eira,Yes,Not found,Yes,Not found,Not found
241,Bentleigh East,18 Mervin St,1410000,-37.9305,145.0547,h,13.9,Glen Eira,Yes,Not found,Yes,Yes,Not found
242,Bentleigh East,30 Veronica St,825000,-37.9237,145.0763,h,13.9,Glen Eira,Not found,Yes,Yes,Not found,Not found
243,Bentleigh East,19 Denver St,1275000,-37.9333,145.0602,h,13.9,Glen Eira,Not found,Not found,Yes,Yes,Not found
244,Bentleigh East,93 Parkmore Rd,1206000,-37.9155,145.0723,h,13.9,Glen Eira,Not found,Yes,Yes,Not found,Not found
245,Bentleigh East,76 Castlewood St,1190000,-37.9166,145.0719,h,13.9,Glen Eira,Not found,Yes,Yes,Not found,Not found
246,Bentleigh East,38 Edinburgh St,1270000,-37.9174,145.0717,h,13.9,Glen Eira,Not found,Yes,Yes,Not found,Not found
247,Bentleigh East,27 Neville St,1960000,-37.9234,145.0533,h,13.9,Glen Eira,Yes,Not found,Yes,Not found,Not found
248,Bentleigh East,24 Brooks St,1220000,-37.9167,145.0771,h,13.9,Glen Eira,Not found,Yes,Yes,Not found,Not found
249,Bentleigh East,13 Claronga St,885000,-37.9262,145.0808,h,13.9,Glen Eira,Not found,Yes,Yes,Yes,Not found
250,Bentleigh East,49 Gowrie St,1137500,-37.9157,145.0802,h,13.9,Glen Eira,Yes,Yes,Yes,Yes,Not found
251,Bentleigh East,1 Konrad St,1100000,-37.9272,145.0644,h,13.9,Glen Eira,Not found,Yes,Yes,Yes,Not found
252,Bentleigh East,19 Kurrajong St,1040000,-37.9132,145.0782,h,13.9,Glen Eira,Yes,Yes,Yes,Yes,Not found
253,Bentleigh East,24 Barrani St,1215000,-37.9119,145.0705,h,13.9,Glen Eira,Not found,Yes,Yes,Not found,Not found
254,Bentleigh East,71 Bignell Rd,1200000,-37.9358,145.0688,h,13.9,Glen Eira,Not found,Yes,Yes,Yes,Not found
255,Bentleigh East,96 Brady Rd,1050000,-37.9284,145.0668,h,13.9,Glen Eira,Not found,Yes,Yes,Yes,Not found
256,Bentleigh East,25 Connie St,950000,-37.9209,145.0757,h,13.9,Glen Eira,Not found,Yes,Yes,Not found,Not found
257,Bentleigh East,3/32 Elizabeth St,689000,-37.9232,145.0537,h,13.9,Glen Eira,Yes,Not found,Yes,Not found,Not found
258,Bentleigh East,33 Molden St,1400000,-37.9069,145.0568,h,13.9,Glen Eira,Yes,Not found,Yes,Not found,Not found
259,Bentleigh East,20 Normdale Rd,965000,-37.9309,145.0685,h,13.9,Glen Eira,Not found,Yes,Yes,Yes,Not found
260,Bentleigh East,38 Northam Rd,1338000,-37.9231,145.066,h,13.9,Glen Eira,Not found,Yes,Yes,Not found,Not found
261,Bentleigh East,12 Rudyard St,920000,-37.9272,145.0804,h,13.9,Glen Eira,Not found,Yes,Yes,Yes,Not found
262,Bentleigh East,3 Veronica St,1390000,-37.9256,145.0757,h,13.9,Glen Eira,Not found,Yes,Yes,Yes,Not found
263,Bentleigh East,4 Tambet St,1100000,-37.9186,145.0709,h,13.9,Glen Eira,Not found,Yes,Yes,Not found,Not found
264,Bentleigh East,109 Victor Rd,1100000,-37.9244,145.0792,h,13.9,Glen Eira,Not found,Yes,Yes,Yes,Not found
265,Bentleigh East,7 Wallace St,1355000,-37.9241,145.0539,h,13.9,Glen Eira,Yes,Not found,Yes,Not found,Not found
266,Bentleigh East,21 Wards Gr,1206000,-37.925,145.0612,h,13.9,Glen Eira,Not found,Yes,Yes,Not found,Not found
267,Bentleigh East,26 Boronia St,1010000,-37.9126,145.0776,h,13.9,Glen Eira,Yes,Yes,Yes,Yes,Not found
268,Bentleigh East,16 Leigh St,899000,-37.9312,145.0795,h,13.9,Glen Eira,Not found,Yes,Yes,Yes,Not found
269,Bentleigh East,87 Parkmore Rd,1415000,-37.9153,145.0707,h,13.9,Glen Eira,Not found,Yes,Yes,Not found,Not found
270,Bentleigh East,18 May St,1550000,-37.9177,145.0535,h,13.9,Glen Eira,Yes,Not found,Yes,Not found,Not found
271,Bentleigh East,1098 North Rd,840000,-37.9092,145.0813,h,13.9,Glen Eira,Yes,Yes,Yes,Yes,Not found
272,Bentleigh East,106 Parkmore Rd,1110000,-37.9159,145.0733,h,13.9,Glen Eira,Not found,Yes,Yes,Not found,Not found
273,Bentleigh East,8 Tambet St,1106000,-37.9183,145.071,h,13.9,Glen Eira,Not found,Yes,Yes,Not found,Not found
274,Bentleigh East,41 Bradford St,845000,-37.9239,145.0781,h,13.9,Glen Eira,Not found,Yes,Yes,Yes,Not found
275,Bentleigh East,40 Kennedy St,1208000,-37.9198,145.0791,h,13.9,Glen Eira,Not found,Yes,Yes,Not found,Not found
276,Bentleigh East,13 Norville St,1165000,-37.9334,145.0667,h,13.9,Glen Eira,Not found,Yes,Yes,Yes,Not found
277,Bentleigh East,37 Orange St,1270000,-37.9174,145.0779,h,13.9,Glen Eira,Not found,Yes,Yes,Not found,Not found
278,Bentleigh East,1/112 Tambet St,742500,-37.9099,145.0726,h,13.9,Glen Eira,Yes,Yes,Yes,Yes,Not found
279,Bentleigh East,25 Thornton St,920000,-37.9303,145.0805,h,13.9,Glen Eira,Not found,Yes,Yes,Yes,Not found
280,Bentleigh East,53 Purtell St,1307000,-37.926,145.0551,h,13.9,Glen Eira,Yes,Not found,Yes,Yes,Not found
281,Bentleigh East,33 Schulz St,1010000,-37.9343,145.0607,h,13.9,Glen Eira,Not found,Not found,Yes,Yes,Not found
282,Bentleigh East,12 Tambet St,702000,-37.9179,145.071,h,13.9,Glen Eira,Not found,Yes,Yes,Not found,Not found
283,Bentleigh East,1/93 Tambet St,813000,-37.9111,145.072,h,13.9,Glen Eira,Yes,Yes,Yes,Yes,Not found
284,Bentleigh East,47 MacKie Rd,880000,-37.9173,145.0742,h,13.9,Glen Eira,Not found,Yes,Yes,Not found,Not found
285,Bentleigh East,23 Yarraburn Cl,1100000,-37.9257,145.0735,h,13.9,Glen Eira,Not found,Yes,Yes,Yes,Not found
286,Bentleigh East,14 Vasey St,1085000,-37.9348,145.0634,h,13.9,Glen Eira,Not found,Not found,Yes,Yes,Not found
287,Bentleigh East,12 Barrani St,1050000,-37.9117,145.0695,h,13.9,Glen Eira,Not found,Yes,Yes,Not found,Not found
288,Bentleigh East,45 Browns Rd,1560000,-37.9217,145.056,h,13.9,Glen Eira,Yes,Not found,Yes,Not found,Not found
289,Bentleigh East,25 Glover St,800000,-37.9278,145.081,h,13.9,Glen Eira,Not found,Yes,Yes,Yes,Not found
290,Bentleigh East,21 Highview Rd,722000,-37.9293,145.0657,h,13.9,Glen Eira,Not found,Yes,Yes,Yes,Not found
291,Bentleigh East,18 Normanby Rd,930000,-37.9286,145.069,h,13.9,Glen Eira,Not found,Yes,Yes,Yes,Not found
292,Bentleigh East,93 Tudor St,921000,-37.919,145.0829,h,13.9,Glen Eira,Yes,Yes,Yes,Not found,Not found
293,Bentleigh East,23 York St,1035000,-37.9193,145.0691,h,13.9,Glen Eira,Not found,Yes,Yes,Not found,Not found
294,Bentleigh East,20 Elizabeth St,1185000,-37.9228,145.0527,h,13.9,Glen Eira,Yes,Not found,Yes,Not found,Not found
295,Bentleigh East,7 England St,1352000,-37.9252,145.0562,h,13.9,Glen Eira,Yes,Not found,Yes,Yes,Not found
296,Bentleigh East,790 North Rd,1600000,-37.906,145.0547,h,13.9,Glen Eira,Yes,Not found,Yes,Not found,Not found
297,Bentleigh East,26 Almurta Rd,1200000,-37.9244,145.0665,h,13.9,Glen Eira,Not found,Yes,Yes,Not found,Not found
298,Bentleigh East,1/57 Brooks St,780000,-37.9168,145.0809,h,13.9,Glen Eira,Yes,Yes,Yes,Yes,Not found
299,Bentleigh East,30 Chauvel St,750000,-37.9115,145.0844,h,13.9,Glen Eira,Yes,Yes,Yes,Yes,Not found
300,Bentleigh East,36 Kennedy St,1300000,-37.9198,145.0787,h,13.9,Glen Eira,Not found,Yes,Yes,Not found,Not found
301,Bentleigh East,5 Kennedy St,1475000,-37.9191,145.075,h,13.9,Glen Eira,Not found,Yes,Yes,Not found,Not found
302,Bentleigh East,8 Leo St,1110000,-37.9262,145.0624,h,13.9,Glen Eira,Not found,Yes,Yes,Yes,Not found
303,Bentleigh East,11 Moylan St,1690000,-37.9117,145.0534,h,13.9,Glen Eira,Yes,Not found,Yes,Not found,Not found
304,Bentleigh East,601 South Rd,900000,-37.9347,145.0507,h,13.9,Glen Eira,Yes,Not found,Yes,Yes,Not found
305,Bentleigh East,1/51 Valkstone St,1189000,-37.9144,145.0582,h,13.9,Glen Eira,Yes,Not found,Yes,Not found,Not found
306,Bentleigh East,16 Greenview Ct,930000,-37.9369,145.0751,h,13.9,Glen Eira,Not found,Yes,Yes,Yes,Not found
307,Bentleigh East,5 Malane St,1510000,-37.9198,145.0545,h,13.9,Glen Eira,Yes,Not found,Yes,Not found,Not found
308,Bentleigh East,1002 North Rd,823000,-37.9079,145.0707,h,13.9,Glen Eira,Yes,Yes,Yes,Yes,Not found
309,Bentleigh East,27 Parkmore Rd,1310000,-37.9147,145.0645,h,13.9,Glen Eira,Not found,Yes,Yes,Not found,Not found
310,Bentleigh East,71 Victor Rd,1475000,-37.9272,145.0786,h,13.9,Glen Eira,Not found,Yes,Yes,Yes,Not found
311,Bentleigh East,3/14 Malane St,750000,-37.9193,145.0553,h,13.9,Glen Eira,Yes,Not found,Yes,Not found,Not found
312,Bentleigh East,3 Molden St,1550000,-37.9066,145.0541,h,13.9,Glen Eira,Yes,Not found,Yes,Not found,Not found
313,Bentleigh East,2/53 Moylan St,835000,-37.9087,145.0537,h,13.9,Glen Eira,Yes,Not found,Yes,Not found,Not found
314,Bentleigh East,75 Orange St,1140000,-37.9178,145.0815,h,13.9,Glen Eira,Yes,Yes,Yes,Not found,Not found
315,Bentleigh East,18 Paloma St,1120000,-37.9146,145.0767,h,13.9,Glen Eira,Yes,Yes,Yes,Yes,Not found
316,Bentleigh East,24 Veronica St,910000,-37.9241,145.0763,h,13.9,Glen Eira,Not found,Yes,Yes,Yes,Not found
317,Bentleigh East,14 Florence St,977000,-37.9242,145.0705,h,13.9,Glen Eira,Not found,Yes,Yes,Not found,Not found
318,Bentleigh East,1 Jassa St,1352000,-37.9113,145.0765,h,13.9,Glen Eira,Yes,Yes,Yes,Yes,Not found
319,Bentleigh East,12 Millard St,1115000,-37.9274,145.0654,h,13.9,Glen Eira,Not found,Yes,Yes,Yes,Not found
320,Bentleigh East,4 Adrian St,780000,-37.9324,145.0577,h,13.9,Glen Eira,Yes,Not found,Yes,Yes,Not found
321,Bentleigh East,40 Chesterville Dr,1115000,-37.9233,145.0674,h,13.9,Glen Eira,Not found,Yes,Yes,Not found,Not found
322,Bentleigh East,54 Elizabeth St,1197000,-37.9232,145.0563,h,13.9,Glen Eira,Yes,Not found,Yes,Not found,Not found
323,Bentleigh East,39 Shrewsbury St,1365000,-37.9129,145.0598,h,13.9,Glen Eira,Yes,Not found,Yes,Not found,Not found
324,Bentleigh East,579 Warrigal Rd,700000,-37.9314,145.0808,h,13.9,Glen Eira,Not found,Yes,Yes,Yes,Not found
325,Bentleigh East,10 Boronia St,1698888,-37.9138,145.0774,h,13.9,Glen Eira,Yes,Yes,Yes,Yes,Not found
326,Bentleigh East,20 McGuinness Rd,1150000,-37.9258,145.075,h,13.9,Glen Eira,Not found,Yes,Yes,Yes,Not found
327,Bentleigh East,76 Bignell Rd,1000000,-37.9362,145.0691,h,13.9,Glen Eira,Not found,Yes,Yes,Yes,Not found
328,Bentleigh East,23 Gardeners Rd,1405000,-37.9143,145.0629,h,13.9,Glen Eira,Not found,Yes,Yes,Not found,Not found
329,Bentleigh East,123 MacKie Rd,1161000,-37.912,145.0752,h,13.9,Glen Eira,Yes,Yes,Yes,Yes,Not found
330,Bentleigh East,11 Melball St,1266000,-37.9307,145.0531,h,13.9,Glen Eira,Yes,Not found,Yes,Yes,Not found
331,Bentleigh East,177 Bignell Rd,1110000,-37.9272,145.0705,h,13.9,Glen Eira,Not found,Yes,Yes,Yes,Not found
332,Bentleigh East,98 Brady Rd,1175000,-37.9281,145.0669,h,13.9,Glen Eira,Not found,Yes,Yes,Yes,Not found
333,Bentleigh East,3 Forrest St,1200000,-37.916,145.0776,h,13.9,Glen Eira,Yes,Yes,Yes,Not found,Not found
334,Bentleigh East,88 MacKie Rd,1370000,-37.9147,145.0751,h,13.9,Glen Eira,Yes,Yes,Yes,Not found,Not found
335,Bentleigh East,4 Mawby Rd,1433500,-37.9289,145.0502,h,13.9,Glen Eira,Yes,Not found,Yes,Yes,Not found
336,Bentleigh East,370 McKinnon Rd,1630000,-37.9135,145.0557,h,13.9,Glen Eira,Yes,Not found,Yes,Not found,Not found
337,Bentleigh East,43 Wards Gr,1360000,-37.9233,145.0616,h,13.9,Glen Eira,Not found,Yes,Yes,Not found,Not found
338,Bentleigh East,45 Chesterville Dr,900000,-37.9229,145.0673,h,13.9,Glen Eira,Not found,Yes,Yes,Not found,Not found
339,Bentleigh East,15 Cormick St,1001000,-37.9216,145.073,h,13.9,Glen Eira,Not found,Yes,Yes,Not found,Not found
340,Bentleigh East,6 Gray St,801000,-37.9218,145.053,h,13.9,Glen Eira,Yes,Not found,Yes,Not found,Not found
341,Bentleigh East,41 Wards Gr,1180000,-37.9234,145.0616,h,13.9,Glen Eira,Not found,Yes,Yes,Not found,Not found
342,Bentleigh East,1/811 Centre Rd,710000,-37.9212,145.0606,h,13.9,Glen Eira,Not found,Yes,Yes,Not found,Not found
343,Bentleigh East,335 Chesterville Rd,1040000,-37.9295,145.063,h,13.9,Glen Eira,Not found,Yes,Yes,Yes,Not found
344,Bentleigh East,71 Deakin St,1550000,-37.9143,145.0699,h,13.9,Glen Eira,Not found,Yes,Yes,Not found,Not found
345,Bentleigh East,2/42 Gowrie St,930000,-37.9162,145.0799,h,13.9,Glen Eira,Yes,Yes,Yes,Yes,Not found
346,Bentleigh East,5 Konrad St,1040000,-37.927,145.0645,h,13.9,Glen Eira,Not found,Yes,Yes,Yes,Not found
347,Bentleigh East,18 Patricia St,1020000,-37.9251,145.0771,h,13.9,Glen Eira,Not found,Yes,Yes,Yes,Not found
348,Bentleigh East,24 Kurrajong St,950000,-37.9129,145.0786,h,13.9,Glen Eira,Yes,Yes,Yes,Yes,Not found
349,Bentleigh East,3b Manuka St,886000,-37.9159,145.0787,h,13.9,Glen Eira,Yes,Yes,Yes,Yes,Not found
350,Bentleigh East,3 Belinda Ct,1015000,-37.9374,145.0726,h,13.9,Glen Eira,Not found,Yes,Yes,Yes,Not found
351,Bentleigh East,9 Colin St,1241000,-37.9237,145.0527,h,13.9,Glen Eira,Yes,Not found,Yes,Not found,Not found
352,Bentleigh East,27 Connie St,1255000,-37.9207,145.0757,h,13.9,Glen Eira,Not found,Yes,Yes,Not found,Not found
353,Bentleigh East,8 Marlborough St,1320000,-37.9178,145.067,h,13.9,Glen Eira,Not found,Yes,Yes,Not found,Not found
354,Bentleigh East,1/39 Neville St,870000,-37.9236,145.0545,h,13.9,Glen Eira,Yes,Not found,Yes,Not found,Not found
355,Bentleigh East,4 Wingate St,1472500,-37.9351,145.0572,h,13.9,Glen Eira,Yes,Not found,Yes,Yes,Not found
356,Bentleigh East,25 Anarth St,640000,-37.908,145.0716,h,13.9,Glen Eira,Yes,Yes,Yes,Yes,Not found
357,Bentleigh East,115 Bignell Rd,1160000,-37.9325,145.0694,h,13.9,Glen Eira,Not found,Yes,Yes,Yes,Not found
358,Bentleigh East,12 John St,1306000,-37.919,145.0558,h,13.9,Glen Eira,Yes,Not found,Yes,Not found,Not found
359,Bentleigh East,41 Mawby Rd,1291000,-37.9291,145.0538,h,13.9,Glen Eira,Yes,Not found,Yes,Yes,Not found
360,Box Hill,32 Margaret St,1620000,-37.8151,145.135,h,13.1,Whitehorse,Yes,Yes,Yes,Yes,Not found
361,Box Hill,4/425 Station St,880000,-37.828,145.1215,h,13.1,Whitehorse,Yes,Yes,Yes,Yes,Not found
362,Box Hill,18 Glenmore St,1560000,-37.8233,145.1267,h,13.1,Whitehorse,Yes,Yes,Yes,Yes,Not found
363,Box Hill,3 Alexander St,1715000,-37.8257,145.1216,h,13.1,Whitehorse,Yes,Yes,Yes,Yes,Not found
364,Box Hill,21 Barkly St,1200000,-37.8275,145.1298,h,13.1,Whitehorse,Yes,Yes,Yes,Yes,Yes
365,Box Hill,17 Combarton St,1760000,-37.8258,145.1246,h,13.1,Whitehorse,Yes,Yes,Yes,Yes,Not found
366,Box Hill,15 Davey St,948000,-37.8167,145.1373,h,13.1,Whitehorse,Yes,Yes,Yes,Yes,Not found
367,Box Hill,89 Thames St,2770000,-37.8135,145.1218,h,13.1,Whitehorse,Yes,Yes,Yes,Yes,Not found
368,Box Hill,19 Wavell St,1412000,-37.8274,145.1274,h,13.1,Whitehorse,Yes,Yes,Yes,Yes,Not found
369,Box Hill,23 Bass St,1325000,-37.827,145.1209,h,13.1,Whitehorse,Yes,Yes,Yes,Yes,Not found
370,Box Hill,5 Wavell St,1400000,-37.8285,145.1272,h,13.1,Whitehorse,Yes,Yes,Yes,Yes,Not found
371,Box Hill,22 William St,1500000,-37.8235,145.1276,h,13.1,Whitehorse,Yes,Yes,Yes,Yes,Not found
372,Box Hill,55 Albion Rd,1600000,-37.8247,145.1281,h,13.1,Whitehorse,Yes,Yes,Yes,Yes,Not found
373,Box Hill,54 Watts St,1661000,-37.8143,145.1262,h,13.1,Whitehorse,Yes,Yes,Yes,Yes,Not found
374,Box Hill,12 Barcelona St,1461400,-37.8244,145.1319,h,13.1,Whitehorse,Yes,Yes,Yes,Yes,Yes
375,Box Hill,12 Pendle St,1506000,-37.818,145.1354,h,13.1,Whitehorse,Yes,Yes,Yes,Yes,Not found
376,Box Hill,33 Pendle St,1670000,-37.8166,145.1354,h,13.1,Whitehorse,Yes,Yes,Yes,Yes,Not found
377,Box Hill,6 Archibald St,4000000,-37.8166,145.1215,h,13.1,Whitehorse,Yes,Yes,Yes,Yes,Not found
378,Box Hill,19 Kent Rd,928000,-37.8247,145.1206,h,13.1,Whitehorse,Yes,Yes,Yes,Yes,Not found
379,Box Hill,6 Bass St,1625000,-37.8279,145.121,h,13.1,Whitehorse,Yes,Yes,Yes,Yes,Not found
380,Box Hill,10 Cunningham St,1430000,-37.8273,145.1289,h,13.1,Whitehorse,Yes,Yes,Yes,Yes,Not found
381,Box Hill,1 Maple St,836000,-37.8261,145.1281,h,13.1,Whitehorse,Yes,Yes,Yes,Yes,Not found
382,Box Hill,5 Patricia St,1170000,-37.8264,145.1248,h,13.1,Whitehorse,Yes,Yes,Yes,Yes,Not found
383,Box Hill,14 Collins St,1670000,-37.8274,145.1242,h,13.1,Whitehorse,Yes,Yes,Yes,Yes,Not found
384,Box Hill,47 Albion Rd,1351000,-37.8246,145.1269,h,13.1,Whitehorse,Yes,Yes,Yes,Yes,Not found
385,Box Hill,837 Canterbury Rd,857000,-37.8283,145.1195,h,13.1,Whitehorse,Yes,Yes,Yes,Yes,Not found
386,Braybrook,132 Duke St,870000,-37.7824,144.8469,h,10.8,Maribyrnong,Yes,Yes,Yes,Yes,Not found
387,Braybrook,25 Lily St,645000,-37.7839,144.8524,h,10.8,Maribyrnong,Yes,Yes,Yes,Yes,Not found
388,Braybrook,40 Carlton St,660000,-37.7804,144.8481,h,10.8,Maribyrnong,Yes,Yes,Yes,Yes,Not found
389,Braybrook,144 Duke St,868000,-37.7814,144.847,h,10.8,Maribyrnong,Yes,Yes,Yes,Yes,Not found
390,Braybrook,80 South Rd,645000,-37.7908,144.8485,h,10.8,Maribyrnong,Yes,Yes,Yes,Yes,Not found
391,Braybrook,3 Cross St,652000,-37.7865,144.8605,h,10.8,Maribyrnong,Yes,Yes,Yes,Yes,Not found
392,Braybrook,2 Riley Ct,850000,-37.788,144.862,h,10.8,Maribyrnong,Yes,Yes,Yes,Yes,Not found
393,Braybrook,19 Hughes St,570500,-37.7924,144.8523,h,10.8,Maribyrnong,Yes,Yes,Yes,Yes,Not found
394,Braybrook,21 Hughes St,575000,-37.7923,144.852,h,10.8,Maribyrnong,Yes,Yes,Yes,Yes,Not found
395,Braybrook,19 Kannan Bvd,882000,-37.7763,144.8543,h,10.8,Maribyrnong,Not found,Yes,Yes,Yes,Not found
396,Braybrook,20 Balmoral St,730000,-37.7815,144.855,h,10.8,Maribyrnong,Not found,Yes,Yes,Yes,Not found
397,Braybrook,1 Menzies St,670000,-37.7825,144.8545,h,10.8,Maribyrnong,Yes,Yes,Yes,Yes,Not found
398,Braybrook,11 Howell Pl,585000,-37.7934,144.8467,h,10.8,Maribyrnong,Yes,Yes,Yes,Yes,Not found
399,Braybrook,160 Duke St,826000,-37.7799,144.8473,h,10.8,Maribyrnong,Yes,Yes,Yes,Yes,Not found
400,Braybrook,80 South Rd,610000,-37.7908,144.8485,h,10.8,Maribyrnong,Yes,Yes,Yes,Yes,Not found
401,Braybrook,13 Wilson St,696000,-37.7899,144.8515,h,10.8,Maribyrnong,Yes,Yes,Yes,Yes,Not found
402,Braybrook,1 Arthur St,660000,-37.7908,144.8522,h,10.8,Maribyrnong,Yes,Yes,Yes,Yes,Not found
403,Braybrook,33 Joy St,856500,-37.7896,144.8559,h,10.8,Maribyrnong,Yes,Yes,Yes,Yes,Not found
404,Braybrook,6 Dedrick Gr,510000,-37.7843,144.8472,h,10.8,Maribyrnong,Yes,Yes,Yes,Yes,Not found
405,Braybrook,1 Moama St,765000,-37.7905,144.8485,h,10.8,Maribyrnong,Yes,Yes,Yes,Yes,Not found
406,Braybrook,25 Errol St,550000,-37.7775,144.855,h,10.8,Maribyrnong,Not found,Yes,Yes,Yes,Not found
407,Braybrook,11/27 Marnoo St,495000,-37.7889,144.8465,h,10.8,Maribyrnong,Yes,Yes,Yes,Yes,Not found
408,Braybrook,29 Hampden St,680000,-37.7885,144.859,h,10.8,Maribyrnong,Yes,Yes,Yes,Yes,Not found
409,Braybrook,14 Rose St,565000,-37.7844,144.8523,h,10.8,Maribyrnong,Yes,Yes,Yes,Yes,Not found
410,Braybrook,14 Kenross Ct,697500,-37.7929,144.8462,h,10.8,Maribyrnong,Yes,Yes,Yes,Yes,Not found
411,Brighton,802 Hampton St,1550000,-37.9159,145.0068,h,11.2,Bayside,Yes,Yes,Yes,Yes,Not found
412,Brighton,18 Rooding St,1635000,-37.9038,145.0001,h,11.2,Bayside,Yes,Yes,Yes,Yes,Yes
413,Brighton,152A Cochrane St,1830000,-37.8927,145.0005,h,11.2,Bayside,Yes,Not found,Yes,Yes,Yes
414,Brighton,17 McCallum St,3695000,-37.9071,144.9898,h,11.2,Bayside,Yes,Yes,Yes,Yes,Not found
415,Brighton,18 Victoria St,3700000,-37.914,144.9878,h,11.2,Bayside,Yes,Yes,Yes,Yes,Not found
416,Brighton,20 Victoria St,3775000,-37.9139,144.9878,h,11.2,Bayside,Yes,Yes,Yes,Yes,Not found
417,Brighton,50 Well St,1975000,-37.9172,144.996,h,11.2,Bayside,Yes,Yes,Yes,Yes,Not found
418,Brighton,4/78 Dendy St,1390000,-37.9205,145.0007,h,11.2,Bayside,Yes,Yes,Yes,Yes,Not found
419,Brighton,11 Foote St,4250000,-37.8966,144.993,h,11.2,Bayside,Yes,Yes,Yes,Yes,Yes
420,Brighton,133 Head St,2905000,-37.8926,144.9991,h,11.2,Bayside,Yes,Not found,Yes,Yes,Yes
421,Brighton,15 Whyte St,2266000,-37.9243,144.9989,h,11.2,Bayside,Yes,Yes,Yes,Yes,Not found
422,Brighton,23 Albert St,2910000,-37.9136,144.9886,h,11.2,Bayside,Yes,Yes,Yes,Yes,Not found
423,Brighton,30 Barkly St,2100000,-37.9082,144.9968,h,11.2,Bayside,Yes,Yes,Yes,Yes,Not found
424,Brighton,111 Carpenter St,2700000,-37.9081,145.0015,h,11.2,Bayside,Yes,Yes,Yes,Yes,Not found
425,Brighton,124 Cole St,1761000,-37.8956,145.0026,h,11.2,Bayside,Yes,Not found,Yes,Yes,Yes
426,Brighton,1a Mair St,2600000,-37.9287,144.992,h,11.2,Bayside,Yes,Yes,Yes,Yes,Not found
