,Suburb,Address,Price,Lattitude,Longtitude,Type,Distance,CouncilArea,public_transport.train Name
1150,Bentleigh East,1/93 Tambet St,813000,-37.9111,145.072,h,13.9,Glen Eira,Yes
1152,Bentleigh East,47 MacKie Rd,880000,-37.9173,145.0742,h,13.9,Glen Eira,Not found
1153,Bentleigh East,23 Yarraburn Cl,1100000,-37.9257,145.0735,h,13.9,Glen Eira,Not found
1154,Bentleigh East,14 Vasey St,1085000,-37.9348,145.0634,h,13.9,Glen Eira,Not found
1157,Bentleigh East,12 Barrani St,1050000,-37.9117,145.0695,h,13.9,Glen Eira,Not found
1158,Bentleigh East,45 Browns Rd,1560000,-37.9217,145.056,h,13.9,Glen Eira,Yes
1160,Bentleigh East,25 Glover St,800000,-37.9278,145.081,h,13.9,Glen Eira,Not found
1161,Bentleigh East,21 Highview Rd,722000,-37.9293,145.0657,h,13.9,Glen Eira,Not found
1162,Bentleigh East,18 Normanby Rd,930000,-37.9286,145.069,h,13.9,Glen Eira,Not found
1164,Bentleigh East,93 Tudor St,921000,-37.919,145.0829,h,13.9,Glen Eira,Yes
1165,Bentleigh East,23 York St,1035000,-37.9193,145.0691,h,13.9,Glen Eira,Not found
1168,Bentleigh East,20 Elizabeth St,1185000,-37.9228,145.0527,h,13.9,Glen Eira,Yes
1169,Bentleigh East,7 England St,1352000,-37.9252,145.0562,h,13.9,Glen Eira,Yes
1172,Bentleigh East,790 North Rd,1600000,-37.906,145.0547,h,13.9,Glen Eira,Yes
1174,Bentleigh East,26 Almurta Rd,1200000,-37.9244,145.0665,h,13.9,Glen Eira,Not found
1176,Bentleigh East,1/57 Brooks St,780000,-37.9168,145.0809,h,13.9,Glen Eira,Yes
1178,Bentleigh East,30 Chauvel St,750000,-37.9115,145.0844,h,13.9,Glen Eira,Yes
1179,Bentleigh East,36 Kennedy St,1300000,-37.9198,145.0787,h,13.9,Glen Eira,Not found
1180,Bentleigh East,5 Kennedy St,1475000,-37.9191,145.075,h,13.9,Glen Eira,Not found
1181,Bentleigh East,8 Leo St,1110000,-37.9262,145.0624,h,13.9,Glen Eira,Not found
1183,Bentleigh East,11 Moylan St,1690000,-37.9117,145.0534,h,13.9,Glen Eira,Yes
1185,Bentleigh East,601 South Rd,900000,-37.9347,145.0507,h,13.9,Glen Eira,Yes
1186,Bentleigh East,1/51 Valkstone St,1189000,-37.9144,145.0582,h,13.9,Glen Eira,Yes
1190,Bentleigh East,16 Greenview Ct,930000,-37.9369,145.0751,h,13.9,Glen Eira,Not found
1191,Bentleigh East,5 Malane St,1510000,-37.9198,145.0545,h,13.9,Glen Eira,Yes
1193,Bentleigh East,1002 North Rd,823000,-37.9079,145.0707,h,13.9,Glen Eira,Yes
1194,Bentleigh East,27 Parkmore Rd,1310000,-37.9147,145.0645,h,13.9,Glen Eira,Not found
1196,Bentleigh East,71 Victor Rd,1475000,-37.9272,145.0786,h,13.9,Glen Eira,Not found
1201,Bentleigh East,3/14 Malane St,750000,-37.9193,145.0553,h,13.9,Glen Eira,Yes
1204,Bentleigh East,3 Molden St,1550000,-37.9066,145.0541,h,13.9,Glen Eira,Yes
1205,Bentleigh East,2/53 Moylan St,835000,-37.9087,145.0537,h,13.9,Glen Eira,Yes
1207,Bentleigh East,75 Orange St,1140000,-37.9178,145.0815,h,13.9,Glen Eira,Yes
1208,Bentleigh East,18 Paloma St,1120000,-37.9146,145.0767,h,13.9,Glen Eira,Yes
1210,Bentleigh East,24 Veronica St,910000,-37.9241,145.0763,h,13.9,Glen Eira,Not found
1213,Bentleigh East,14 Florence St,977000,-37.9242,145.0705,h,13.9,Glen Eira,Not found
1214,Bentleigh East,1 Jassa St,1352000,-37.9113,145.0765,h,13.9,Glen Eira,Yes
1215,Bentleigh East,12 Millard St,1115000,-37.9274,145.0654,h,13.9,Glen Eira,Not found
1216,Bentleigh East,4 Adrian St,780000,-37.9324,145.0577,h,13.9,Glen Eira,Yes
1218,Bentleigh East,40 Chesterville Dr,1115000,-37.9233,145.0674,h,13.9,Glen Eira,Not found
1219,Bentleigh East,54 Elizabeth St,1197000,-37.9232,145.0563,h,13.9,Glen Eira,Yes
1222,Bentleigh East,39 Shrewsbury St,1365000,-37.9129,145.0598,h,13.9,Glen Eira,Yes
1223,Bentleigh East,579 Warrigal Rd,700000,-37.9314,145.0808,h,13.9,Glen Eira,Not found
1224,Bentleigh East,10 Boronia St,1698888,-37.9138,145.0774,h,13.9,Glen Eira,Yes
1228,Bentleigh East,20 McGuinness Rd,1150000,-37.9258,145.075,h,13.9,Glen Eira,Not found
1230,Bentleigh East,76 Bignell Rd,1000000,-37.9362,145.0691,h,13.9,Glen Eira,Not found
1234,Bentleigh East,23 Gardeners Rd,1405000,-37.9143,145.0629,h,13.9,Glen Eira,Not found
1236,Bentleigh East,123 MacKie Rd,1161000,-37.912,145.0752,h,13.9,Glen Eira,Yes
1238,Bentleigh East,11 Melball St,1266000,-37.9307,145.0531,h,13.9,Glen Eira,Yes
1242,Bentleigh East,177 Bignell Rd,1110000,-37.9272,145.0705,h,13.9,Glen Eira,Not found
1244,Bentleigh East,98 Brady Rd,1175000,-37.9281,145.0669,h,13.9,Glen Eira,Not found
1245,Bentleigh East,3 Forrest St,1200000,-37.916,145.0776,h,13.9,Glen Eira,Yes
1246,Bentleigh East,88 MacKie Rd,1370000,-37.9147,145.0751,h,13.9,Glen Eira,Yes
1247,Bentleigh East,4 Mawby Rd,1433500,-37.9289,145.0502,h,13.9,Glen Eira,Yes
1248,Bentleigh East,370 McKinnon Rd,1630000,-37.9135,145.0557,h,13.9,Glen Eira,Yes
1249,Bentleigh East,43 Wards Gr,1360000,-37.9233,145.0616,h,13.9,Glen Eira,Not found
1250,Bentleigh East,45 Chesterville Dr,900000,-37.9229,145.0673,h,13.9,Glen Eira,Not found
1254,Bentleigh East,15 Cormick St,1001000,-37.9216,145.073,h,13.9,Glen Eira,Not found
1256,Bentleigh East,6 Gray St,801000,-37.9218,145.053,h,13.9,Glen Eira,Yes
1259,Bentleigh East,41 Wards Gr,1180000,-37.9234,145.0616,h,13.9,Glen Eira,Not found
1261,Bentleigh East,1/811 Centre Rd,710000,-37.9212,145.0606,h,13.9,Glen Eira,Not found
1262,Bentleigh East,335 Chesterville Rd,1040000,-37.9295,145.063,h,13.9,Glen Eira,Not found
1263,Bentleigh East,71 Deakin St,1550000,-37.9143,145.0699,h,13.9,Glen Eira,Not found
1264,Bentleigh East,2/42 Gowrie St,930000,-37.9162,145.0799,h,13.9,Glen Eira,Yes
1266,Bentleigh East,5 Konrad St,1040000,-37.927,145.0645,h,13.9,Glen Eira,Not found
1267,Bentleigh East,18 Patricia St,1020000,-37.9251,145.0771,h,13.9,Glen Eira,Not found
1276,Bentleigh East,24 Kurrajong St,950000,-37.9129,145.0786,h,13.9,Glen Eira,Yes
1278,Bentleigh East,3b Manuka St,886000,-37.9159,145.0787,h,13.9,Glen Eira,Yes
1281,Bentleigh East,3 Belinda Ct,1015000,-37.9374,145.0726,h,13.9,Glen Eira,Not found
1284,Bentleigh East,9 Colin St,1241000,-37.9237,145.0527,h,13.9,Glen Eira,Yes
1285,Bentleigh East,27 Connie St,1255000,-37.9207,145.0757,h,13.9,Glen Eira,Not found
1287,Bentleigh East,8 Marlborough St,1320000,-37.9178,145.067,h,13.9,Glen Eira,Not found
1288,Bentleigh East,1/39 Neville St,870000,-37.9236,145.0545,h,13.9,Glen Eira,Yes
1289,Bentleigh East,4 Wingate St,1472500,-37.9351,145.0572,h,13.9,Glen Eira,Yes
1290,Bentleigh East,25 Anarth St,640000,-37.908,145.0716,h,13.9,Glen Eira,Yes
1291,Bentleigh East,115 Bignell Rd,1160000,-37.9325,145.0694,h,13.9,Glen Eira,Not found
1293,Bentleigh East,12 John St,1306000,-37.919,145.0558,h,13.9,Glen Eira,Yes
1294,Bentleigh East,41 Mawby Rd,1291000,-37.9291,145.0538,h,13.9,Glen Eira,Yes
1295,Box Hill,32 Margaret St,1620000,-37.8151,145.135,h,13.1,Whitehorse,Yes
1298,Box Hill,4/425 Station St,880000,-37.828,145.1215,h,13.1,Whitehorse,Yes
1299,Box Hill,18 Glenmore St,1560000,-37.8233,145.1267,h,13.1,Whitehorse,Yes
1300,Box Hill,3 Alexander St,1715000,-37.8257,145.1216,h,13.1,Whitehorse,Yes
1301,Box Hill,21 Barkly St,1200000,-37.8275,145.1298,h,13.1,Whitehorse,Yes
1302,Box Hill,17 Combarton St,1760000,-37.8258,145.1246,h,13.1,Whitehorse,Yes
1304,Box Hill,15 Davey St,948000,-37.8167,145.1373,h,13.1,Whitehorse,Yes
1305,Box Hill,89 Thames St,2770000,-37.8135,145.1218,h,13.1,Whitehorse,Yes
1306,Box Hill,19 Wavell St,1412000,-37.8274,145.1274,h,13.1,Whitehorse,Yes
1309,Box Hill,23 Bass St,1325000,-37.827,145.1209,h,13.1,Whitehorse,Yes
1311,Box Hill,5 Wavell St,1400000,-37.8285,145.1272,h,13.1,Whitehorse,Yes
1312,Box Hill,22 William St,1500000,-37.8235,145.1276,h,13.1,Whitehorse,Yes
1313,Box Hill,55 Albion Rd,1600000,-37.8247,145.1281,h,13.1,Whitehorse,Yes
1315,Box Hill,54 Watts St,1661000,-37.8143,145.1262,h,13.1,Whitehorse,Yes
1316,Box Hill,12 Barcelona St,1461400,-37.8244,145.1319,h,13.1,Whitehorse,Yes
1318,Box Hill,12 Pendle St,1506000,-37.818,145.1354,h,13.1,Whitehorse,Yes
1319,Box Hill,33 Pendle St,1670000,-37.8166,145.1354,h,13.1,Whitehorse,Yes
1321,Box Hill,6 Archibald St,4000000,-37.8166,145.1215,h,13.1,Whitehorse,Yes
1322,Box Hill,19 Kent Rd,928000,-37.8247,145.1206,h,13.1,Whitehorse,Yes
1325,Box Hill,6 Bass St,1625000,-37.8279,145.121,h,13.1,Whitehorse,Yes
1326,Box Hill,10 Cunningham St,1430000,-37.8273,145.1289,h,13.1,Whitehorse,Yes
1327,Box Hill,1 Maple St,836000,-37.8261,145.1281,h,13.1,Whitehorse,Yes
1329,Box Hill,5 Patricia St,1170000,-37.8264,145.1248,h,13.1,Whitehorse,Yes
1330,Box Hill,14 Collins St,1670000,-37.8274,145.1242,h,13.1,Whitehorse,Yes
1334,Box Hill,47 Albion Rd,1351000,-37.8246,145.1269,h,13.1,Whitehorse,Yes
1335,Box Hill,837 Canterbury Rd,857000,-37.8283,145.1195,h,13.1,Whitehorse,Yes
1339,Braybrook,132 Duke St,870000,-37.7824,144.8469,h,10.8,Maribyrnong,Yes
1340,Braybrook,25 Lily St,645000,-37.7839,144.8524,h,10.8,Maribyrnong,Yes
1343,Braybrook,40 Carlton St,660000,-37.7804,144.8481,h,10.8,Maribyrnong,Yes
1344,Braybrook,144 Duke St,868000,-37.7814,144.847,h,10.8,Maribyrnong,Yes
1345,Braybrook,80 South Rd,645000,-37.7908,144.8485,h,10.8,Maribyrnong,Yes
1346,Braybrook,3 Cross St,652000,-37.7865,144.8605,h,10.8,Maribyrnong,Yes
1347,Braybrook,2 Riley Ct,850000,-37.788,144.862,h,10.8,Maribyrnong,Yes
1350,Braybrook,19 Hughes St,570500,-37.7924,144.8523,h,10.8,Maribyrnong,Yes
1351,Braybrook,21 Hughes St,575000,-37.7923,144.852,h,10.8,Maribyrnong,Yes
1352,Braybrook,19 Kannan Bvd,882000,-37.7763,144.8543,h,10.8,Maribyrnong,Not found
1353,Braybrook,20 Balmoral St,730000,-37.7815,144.855,h,10.8,Maribyrnong,Not found
1354,Braybrook,1 Menzies St,670000,-37.7825,144.8545,h,10.8,Maribyrnong,Yes
1356,Braybrook,11 Howell Pl,585000,-37.7934,144.8467,h,10.8,Maribyrnong,Yes
1357,Braybrook,160 Duke St,826000,-37.7799,144.8473,h,10.8,Maribyrnong,Yes
1360,Braybrook,80 South Rd,610000,-37.7908,144.8485,h,10.8,Maribyrnong,Yes
1362,Braybrook,13 Wilson St,696000,-37.7899,144.8515,h,10.8,Maribyrnong,Yes
1363,Braybrook,1 Arthur St,660000,-37.7908,144.8522,h,10.8,Maribyrnong,Yes
1365,Braybrook,33 Joy St,856500,-37.7896,144.8559,h,10.8,Maribyrnong,Yes
1367,Braybrook,6 Dedrick Gr,510000,-37.7843,144.8472,h,10.8,Maribyrnong,Yes
1369,Braybrook,1 Moama St,765000,-37.7905,144.8485,h,10.8,Maribyrnong,Yes
1371,Braybrook,25 Errol St,550000,-37.7775,144.855,h,10.8,Maribyrnong,Not found
1373,Braybrook,11/27 Marnoo St,495000,-37.7889,144.8465,h,10.8,Maribyrnong,Yes
1374,Braybrook,29 Hampden St,680000,-37.7885,144.859,h,10.8,Maribyrnong,Yes
1375,Braybrook,14 Rose St,565000,-37.7844,144.8523,h,10.8,Maribyrnong,Yes
1376,Braybrook,14 Kenross Ct,697500,-37.7929,144.8462,h,10.8,Maribyrnong,Yes
1377,Brighton,802 Hampton St,1550000,-37.9159,145.0068,h,11.2,Bayside,Yes
1378,Brighton,18 Rooding St,1635000,-37.9038,145.0001,h,11.2,Bayside,Yes
1379,Brighton,152A Cochrane St,1830000,-37.8927,145.0005,h,11.2,Bayside,Yes
1381,Brighton,17 McCallum St,3695000,-37.9071,144.9898,h,11.2,Bayside,Yes
1383,Brighton,18 Victoria St,3700000,-37.914,144.9878,h,11.2,Bayside,Yes
1384,Brighton,20 Victoria St,3775000,-37.9139,144.9878,h,11.2,Bayside,Yes
1385,Brighton,50 Well St,1975000,-37.9172,144.996,h,11.2,Bayside,Yes
1387,Brighton,4/78 Dendy St,1390000,-37.9205,145.0007,h,11.2,Bayside,Yes
1388,Brighton,11 Foote St,4250000,-37.8966,144.993,h,11.2,Bayside,Yes
1389,Brighton,133 Head St,2905000,-37.8926,144.9991,h,11.2,Bayside,Yes
1392,Brighton,15 Whyte St,2266000,-37.9243,144.9989,h,11.2,Bayside,Yes
1393,Brighton,23 Albert St,2910000,-37.9136,144.9886,h,11.2,Bayside,Yes
1394,Brighton,30 Barkly St,2100000,-37.9082,144.9968,h,11.2,Bayside,Yes
1395,Brighton,111 Carpenter St,2700000,-37.9081,145.0015,h,11.2,Bayside,Yes
1399,Brighton,124 Cole St,1761000,-37.8956,145.0026,h,11.2,Bayside,Yes
1400,Brighton,1a Mair St,2600000,-37.9287,144.992,h,11.2,Bayside,Yes
1401,Brighton,24b Munro St,1302500,-37.9166,144.9942,h,11.2,Bayside,Yes
1402,Brighton,17 New St,1900000,-37.9301,144.9935,h,11.2,Bayside,Yes
1403,Brighton,74 Carpenter St,2750000,-37.9118,144.9984,h,11.2,Bayside,Yes
1405,Brighton,120 Cole St,2145000,-37.8954,145.0017,h,11.2,Bayside,Yes
1406,Brighton,15 Hanby St,3171000,-37.9241,145.0008,h,11.2,Bayside,Yes
1408,Brighton,2 View Ct,1910000,-37.9249,144.9903,h,11.2,Bayside,Yes
1411,Brighton,72 William St,1865000,-37.9119,145.0037,h,11.2,Bayside,Yes
1415,Brighton,5 Davie La,502000,-37.9252,145.0004,h,11.2,Bayside,Yes
1417,Brighton,15 Gould St,2400000,-37.9225,144.991,h,11.2,Bayside,Yes
1419,Brighton,1/10 Manor St,1650000,-37.9174,144.9895,h,11.2,Bayside,Yes
1420,Brighton,176 Were St,1562500,-37.9264,145.0044,h,11.2,Bayside,Yes
1421,Brighton,2 Campbell St,2050000,-37.899,144.9901,h,11.2,Bayside,Yes
1422,Brighton,115 Dendy St,3180000,-37.9206,145.0051,h,11.2,Bayside,Yes
1426,Brighton,73 Martin St,3320000,-37.8964,144.9972,h,11.2,Bayside,Yes
1427,Brighton,297 New St,2800000,-37.9059,144.9927,h,11.2,Bayside,Yes
1432,Brighton,5 Bridge St,1650000,-37.8916,145.0017,h,11.2,Bayside,Yes
1433,Brighton,11a Elm Gr,1102000,-37.9011,145.0011,h,11.2,Bayside,Yes
1435,Brighton,28 Loller St,1570000,-37.9154,145.001,h,11.2,Bayside,Yes
1438,Brighton,9 Sussex St,4700000,-37.918,144.9911,h,11.2,Bayside,Yes
1439,Brighton,40 Whyte St,1785000,-37.9228,144.9996,h,11.2,Bayside,Yes
1440,Brighton,44 William St,1550000,-37.9104,145.002,h,11.2,Bayside,Yes
1441,Brighton,7 Chavasse St,1875000,-37.9153,144.9924,h,11.2,Bayside,Yes
1442,Brighton,46 Head St,2400000,-37.892,144.9918,h,11.2,Bayside,Yes
1445,Brighton,97 Dendy St,2730000,-37.9204,145.0028,h,11.2,Bayside,Yes
1448,Brighton,95 Cochrane St,3295888,-37.8975,144.9991,h,11.2,Bayside,Yes
1455,Brighton,31 Orchard St,2100000,-37.9012,144.997,h,11.2,Bayside,Yes
1456,Brighton,45 Black St,1500000,-37.9158,144.9984,h,11.2,Bayside,Yes
1459,Brighton,22 Champion St,2375000,-37.9271,145.0034,h,11.2,Bayside,Yes
1460,Brighton,6 Hamilton St,2275000,-37.8965,145.0022,h,11.2,Bayside,Yes
1461,Brighton,679 Hampton St,1385000,-37.9254,145.0045,h,11.2,Bayside,Yes
1462,Brighton,160 New St,1601000,-37.9166,144.9926,h,11.2,Bayside,Yes
1463,Brighton,89 South Rd,2020000,-37.9284,144.9986,h,11.2,Bayside,Yes
1465,Brighton,1A Baker St,2450000,-37.912,144.9994,h,11.2,Bayside,Yes
1469,Brighton,12 May St,2800000,-37.8962,145.0011,h,11.2,Bayside,Yes
1472,Brighton,82 New St,3700000,-37.9233,144.9944,h,11.2,Bayside,Yes
1474,Brighton,33 Burrows St,1410000,-37.9175,144.9949,h,11.2,Bayside,Yes
1475,Brighton,823 Hampton St,2475000,-37.916,145.0064,h,11.2,Bayside,Yes
1476,Brighton,64 North Rd,2700000,-37.8987,144.9953,h,11.2,Bayside,Yes
1480,Brighton,66 Champion St,3900000,-37.9227,145.0043,h,11.2,Bayside,Yes
1487,Brighton,33a Durrant St,1532000,-37.9095,145.004,h,11.2,Bayside,Yes
1491,Brighton,35 Champion St,2320000,-37.9253,145.0034,h,11.2,Bayside,Yes
1492,Brighton,112 Asling St,2000000,-37.8956,145.0037,h,11.2,Bayside,Yes
1494,Brighton,7 Carpenter St,2375000,-37.9152,144.993,h,11.2,Bayside,Yes
1496,Brighton,119 North Rd,3050000,-37.8989,145.0008,h,11.2,Bayside,Yes
1498,Brighton,59 William St,1701000,-37.9118,145.0041,h,11.2,Bayside,Yes
1500,Brighton,58 Champion St,2640000,-37.9234,145.0042,h,11.2,Bayside,Yes
1509,Brighton,3A Huntingfield Rd,2900000,-37.919,144.9953,h,11.2,Bayside,Yes
1512,Brighton,7 Wilson St,3550000,-37.9097,144.9981,h,11.2,Bayside,Yes
1513,Brighton,57 Bay St,2750000,-37.904,144.9919,h,11.2,Bayside,Yes
1514,Brighton,11 Butler St,3751000,-37.921,144.9966,h,11.2,Bayside,Yes
1517,Brighton,21 Wolseley Gr,2405000,-37.9262,144.9969,h,11.2,Bayside,Yes
1519,Brighton,8 Dendy St,2030000,-37.9193,144.9898,h,11.2,Bayside,Yes
1520,Brighton,86 Dendy St,3105000,-37.9205,145.0012,h,11.2,Bayside,Yes
1521,Brighton,4/34 Elwood St,1171000,-37.9002,144.9928,h,11.2,Bayside,Yes
1524,Brighton,46 Roslyn St,1600000,-37.9241,145.0028,h,11.2,Bayside,Yes
1525,Brighton,17 Rusden St,1500000,-37.8869,144.9982,h,11.2,Bayside,Yes
1527,Brighton East,7 Balfour St,1940000,-37.9205,145.0122,h,10.7,Bayside,Yes
1528,Brighton East,4 Marriage Rd,1850000,-37.9187,145.007,h,10.7,Bayside,Yes
1530,Brighton East,244a South Rd,930000,-37.9317,145.0218,h,10.7,Bayside,Yes
1533,Brighton East,133A Centre Rd,1310000,-37.9162,145.0219,h,10.7,Bayside,Yes
1535,Brighton East,26 Hodder St,1250000,-37.9077,145.0229,h,10.7,Bayside,Yes
1536,Brighton East,14 Milroy St,2504000,-37.9022,145.0125,h,10.7,Bayside,Yes
1540,Brighton East,67 Centre Rd,1445000,-37.9153,145.0142,h,10.7,Bayside,Yes
1543,Brighton East,16a Billson St,980000,-37.917,145.0137,h,10.7,Bayside,Yes
1544,Brighton East,5 Florence St,1495000,-37.9179,145.019,h,10.7,Bayside,Yes
1545,Brighton East,12 Meyer Ct,1825000,-37.9029,145.0118,h,10.7,Bayside,Yes
1546,Brighton East,13 Robinson St,1700000,-37.9187,145.0187,h,10.7,Bayside,Yes
1547,Brighton East,109 Thomas St,1400000,-37.9091,145.0245,h,10.7,Bayside,Yes
1548,Brighton East,12 Thomas St,1075000,-37.9179,145.0232,h,10.7,Glen Eira,Yes
1549,Brighton East,60 Baird St,1860000,-37.9241,145.0125,h,10.7,Bayside,Yes
1550,Brighton East,80 Marriage Rd,1500000,-37.9199,145.0174,h,10.7,Bayside,Yes
1552,Brighton East,16 Alford St,2000000,-37.9117,145.0093,h,10.7,Bayside,Yes
1553,Brighton East,11 Billson St,1400000,-37.9177,145.0143,h,10.7,Bayside,Yes
1554,Brighton East,60 Cummins Rd,1300000,-37.927,145.0267,h,10.7,Bayside,Yes
1555,Brighton East,15 Hodder St,1600000,-37.9084,145.0221,h,10.7,Bayside,Yes
1556,Brighton East,5 Margaret St,1780000,-37.9205,145.0102,h,10.7,Bayside,Yes
1557,Brighton East,375 South Rd,1200000,-37.932,145.0284,h,10.7,Bayside,Yes
1561,Brighton East,4 Vincent St,1480000,-37.9269,145.0274,h,10.7,Bayside,Yes
1562,Brighton East,4 Chapman St,2900000,-37.928,145.0095,h,10.7,Bayside,Yes
1563,Brighton East,299 South Rd,1590000,-37.931,145.0198,h,10.7,Bayside,Yes
1564,Brighton East,13 Hornby St,2840000,-37.9135,145.0189,h,10.7,Bayside,Yes
1565,Brighton East,10 MacKie Gr,1580000,-37.9085,145.0201,h,10.7,Bayside,Yes
1567,Brighton East,48 Thomas St,1000000,-37.9143,145.0238,h,10.7,Glen Eira,Yes
1568,Brighton East,1 Arnot St,2500000,-37.9126,145.013,h,10.7,Bayside,Yes
1569,Brighton East,14 Holmhurst Ct,1700000,-37.9299,145.015,h,10.7,Bayside,Yes
1570,Brighton East,24 Moore St,1405000,-37.9024,145.0097,h,10.7,Bayside,Yes
1571,Brighton East,355 Nepean Hwy,1290000,-37.9045,145.0082,h,10.7,Bayside,Yes
1572,Brighton East,92 Thomas St,3207000,-37.9102,145.0245,h,10.7,Bayside,Yes
1574,Brighton East,200 South Rd,1920000,-37.931,145.0163,h,10.7,Bayside,Yes
1575,Brighton East,1 Alexander St,1301000,-37.9062,145.0173,h,10.7,Bayside,Yes
1579,Brighton East,50 Lucas St,2550000,-37.9231,145.0104,h,10.7,Bayside,Yes
1580,Brighton East,3 Carrington Gr,1915000,-37.9175,145.0116,h,10.7,Bayside,Yes
1583,Brighton East,139 Thomas St,1650000,-37.9075,145.0248,h,10.7,Bayside,Yes
1587,Brighton East,4a Marriage Rd,1530000,-37.9187,145.0071,h,10.7,Bayside,Yes
1588,Brighton East,609 Nepean Hwy,805000,-37.9137,145.0164,h,10.7,Bayside,Yes
1592,Brighton East,55 Baird St,2050000,-37.9255,145.0118,h,10.7,Bayside,Yes
1593,Brighton East,25 Camperdown St,2550000,-37.9176,145.009,h,10.7,Bayside,Yes
1595,Brighton East,9a Elizabeth St,1355000,-37.9057,145.0166,h,10.7,Bayside,Yes
1596,Brighton East,4 Farmer St,1845000,-37.9268,145.0094,h,10.7,Bayside,Yes
1598,Brighton East,7a Robinson St,1760000,-37.919,145.0194,h,10.7,Bayside,Yes
1600,Brighton East,7 Tuxen Ct,2050000,-37.9289,145.0284,h,10.7,Bayside,Yes
1601,Brighton East,6 Balfour St,1620000,-37.9208,145.0126,h,10.7,Bayside,Yes
1604,Brighton East,38 Agnew St,1710000,-37.91,145.0113,h,10.7,Bayside,Yes
1605,Brighton East,36 Billson St,1800000,-37.9185,145.0138,h,10.7,Bayside,Yes
1606,Brighton East,29 Cluden St,1706000,-37.9126,145.011,h,10.7,Bayside,Yes
1611,Brighton East,27 Arnold Rd,2200000,-37.9292,145.0236,h,10.7,Bayside,Yes
1617,Brighton East,155 Dendy St,1400000,-37.9213,145.0111,h,10.7,Bayside,Yes
1618,Brighton East,4 Hansen St,900000,-37.9215,145.0227,h,10.7,Bayside,Yes
1619,Brighton East,25 Robinson St,2150000,-37.9186,145.0175,h,10.7,Bayside,Yes
1620,Brighton East,206 South Rd,1725000,-37.9311,145.0169,h,10.7,Bayside,Yes
1621,Brighton East,30 Studley Rd,1755000,-37.9292,145.0252,h,10.7,Bayside,Yes
1623,Brighton East,25 Agnew St,1650000,-37.9111,145.0108,h,10.7,Bayside,Yes
1624,Brighton East,18 Curzon St,1720000,-37.9198,145.0137,h,10.7,Bayside,Yes
1626,Brighton East,1 Marriage Rd,1815000,-37.9184,145.007,h,10.7,Bayside,Yes
1627,Brighton East,6 Murray St,1450000,-37.9061,145.0238,h,10.7,Bayside,Yes
1630,Brighton East,8 Thomas St,1310000,-37.9182,145.0231,h,10.7,Glen Eira,Yes
1633,Brighton East,35 Elizabeth St,1537000,-37.9034,145.017,h,10.7,Bayside,Yes
1634,Brighton East,39 Ferguson St,1100000,-37.9108,145.0121,h,10.7,Bayside,Yes
1635,Brighton East,313 Nepean Hwy,994000,-37.9013,145.0072,h,10.7,Bayside,Yes
1637,Brighton East,7 Valdemar Ct,1447000,-37.9286,145.0274,h,10.7,Bayside,Yes
1643,Brighton East,9 Montgomery St,2820000,-37.9172,145.0214,h,10.7,Bayside,Yes
1645,Brighton East,11 Summerhill Rd,1813000,-37.9179,145.0127,h,10.7,Bayside,Yes
1647,Brighton East,5 Tuxen Ct,1655000,-37.9291,145.0283,h,10.7,Bayside,Yes
1650,Brighton East,4 Bruce St,1389000,-37.9027,145.0225,h,10.7,Bayside,Yes
1653,Brighton East,214 Were St,2310000,-37.9266,145.0088,h,10.7,Bayside,Yes
1910,Bulleen,42 Robert St,1300000,-37.7608,145.0862,h,11.8,Manningham,Not found
1911,Bulleen,92 Swanston St,1110000,-37.7628,145.0994,h,11.8,Manningham,Not found
1912,Bulleen,25 William St,1235000,-37.7657,145.0957,h,11.8,Manningham,Not found
1914,Bulleen,28 Rocklea Rd,1505000,-37.7695,145.082,h,11.8,Manningham,Not found
1916,Bulleen,4 Albany Pl,1303000,-37.7695,145.0869,h,11.8,Manningham,Not found
1917,Bulleen,4 Greenhill Ct,1336000,-37.7683,145.0881,h,11.8,Manningham,Not found
1918,Bulleen,130 Manningham Rd,880000,-37.7683,145.0959,h,11.8,Manningham,Not found
1919,Bulleen,40 Riverview Tce,980000,-37.7729,145.098,h,11.8,Manningham,Not found
1921,Bulleen,5 Fuller St,1127000,-37.7778,145.0901,h,11.8,Manningham,Not found
1922,Bulleen,13 Montgomery Pl,990000,-37.7689,145.099,h,11.8,Manningham,Not found
1923,Bulleen,10 Tanami Ct,1401000,-37.7582,145.0889,h,11.8,Manningham,Not found
1924,Bulleen,28 Dale St,1340000,-37.779,145.101,h,11.8,Manningham,Not found
1925,Bulleen,206 Manningham Rd,1225000,-37.7724,145.1033,h,11.8,Manningham,Not found
1926,Bulleen,9 Albany Pl,1490000,-37.7697,145.0871,h,11.8,Manningham,Not found
1929,Bulleen,49 Furneaux Gr,1002000,-37.778,145.0913,h,11.8,Manningham,Not found
1932,Bulleen,47 Sheahans Rd,1260000,-37.7606,145.0932,h,11.8,Manningham,Not found
1933,Bulleen,38 Balwyn Rd,905000,-37.7733,145.0901,h,11.8,Manningham,Not found
1934,Bulleen,11 Carrathool St,1400000,-37.7644,145.0886,h,11.8,Manningham,Not found
1936,Bulleen,135 Manningham Rd,1085000,-37.7679,145.0958,h,11.8,Manningham,Not found
